Country,Year,democracy_score,work_ethic,trust,equality,religion,country,gdp_per_capita,gdp_per_capita_std,gender_beat_wife,gender_business_exec,gender_job_rights,gender_political_leaders,gender_rights,hdi,religion_against_science,religion_attendance,religion_child,religion_confidence,religion_god,religion_god_importance,religion_identification,religion_only_religion,religion_pray,religion_right,tolerance_chairty_confidence,tolerance_charitable_org,tolerance_human_rights,tolerance_immigrant_work,tolerance_immigrants,tolerance_other_race,trust_first_meet,trust_most_people,trust_neighborhood,trust_other_national,trust_other_religion,trust_personally,work_child,work_importance,work_membership_pro_org,work_success
China,2007,3.005,1.559777629692281,2.455483194022668,2.1359197095083053,3.2679987746773738,CHN,2693.95873160283,-0.5831110356582482,1.6461606397558652,2.62667631417384,1.849360638971536,2.423682449062877,9.016172737917666,0.668,5.674539741383464,5.647935895919251,0.024494788193841,2.7843329685645384,,3.5414975984419743,1.9351916555611752,,,,2.0836449065814864,0.1507855383271855,1.851538203022832,1.548519945546077,0.1722780668344233,0.1262973643975732,3.1031460960511064,1.470354300675164,1.902207480073576,3.1916466063785838,3.082413611245084,1.9831310697124929,0.8343201411410556,1.6479162138498211,0.1113785521529596,3.645495611625288
Colombia,2005,6.4,1.7136088154269975,2.6176308539944904,1.730531286894923,4.014104683195591,COL,3448.53832259071,-0.5463257020980736,1.2376859504132232,2.906115702479339,,2.7586776859504134,,0.701,7.332231404958677,3.683305785123967,0.4770247933884297,1.713388429752066,,9.673388429752066,1.205289256198347,,,,2.4039669421487604,0.1044628099173553,2.6598347107438016,,,0.0429752066115702,3.289586776859504,1.856198347107438,2.439669421487604,3.009256198347108,2.851900826446281,2.259173553719008,0.1897520661157024,,0.0750413223140495,4.87603305785124
Colombia,2012,6.63,1.6053240740740742,2.755070546737213,2.139009139009139,3.217261904761904,COL,8096.80150827421,-0.3197254682685403,1.3902116402116402,3.0304232804232805,1.9001322751322751,2.9074074074074074,7.896825396825397,0.739,6.857142857142857,3.789021164021164,0.6031746031746031,1.8293650793650795,0.9861111111111112,9.628306878306878,1.1792328042328042,2.5846560846560847,2.3994708994708995,2.316137566137566,2.007936507936508,0.2195767195767195,2.833333333333333,1.2638888888888888,0.0469576719576719,0.0324074074074074,3.414021164021164,1.958994708994709,2.566798941798942,3.1785714285714284,3.0416666666666665,2.3703703703703702,0.1355820105820105,1.257936507936508,0.2275132275132275,4.800264550264551
Colombia,2005,6.4,1.7136088154269975,2.6176308539944904,1.730531286894923,4.014104683195591,COL,3448.53832259071,-0.5463257020980736,1.2376859504132232,2.906115702479339,,2.7586776859504134,,0.701,7.332231404958677,3.683305785123967,0.4770247933884297,1.713388429752066,,9.673388429752066,1.205289256198347,,,,2.4039669421487604,0.1044628099173553,2.6598347107438016,,,0.0429752066115702,3.289586776859504,1.856198347107438,2.439669421487604,3.009256198347108,2.851900826446281,2.259173553719008,0.1897520661157024,,0.0750413223140495,4.87603305785124
Cyprus,2019,7.59,2.0271150197499996,2.5593050351666666,2.1772084770909093,3.0622281912,CYP,29419.9921875,0.7197681664262847,1.254111878,2.927322326,1.80159586,2.843635288,8.602994825000001,0.901,6.261749383,3.679875555,0.4896621489999999,2.1899812720000003,0.95279793,8.023376293,1.220227945,2.247747166,3.061106703,2.495757516,2.358878758,0.2384144899999999,2.21280828,1.3489408579999995,0.2043585509999999,0.1562321339999999,3.3248477080000005,1.9335150320000003,2.171635288,2.952140956,2.939378265,2.034312962,0.778586496,1.6006569739999998,0.2069699359999999,5.522246672999999
Cyprus,2019,7.59,2.0271150197499996,2.5593050351666666,2.1772084770909093,3.0622281912,CYP,29419.9921875,0.7197681664262847,1.254111878,2.927322326,1.80159586,2.843635288,8.602994825000001,0.901,6.261749383,3.679875555,0.4896621489999999,2.1899812720000003,0.95279793,8.023376293,1.220227945,2.247747166,3.061106703,2.495757516,2.358878758,0.2384144899999999,2.21280828,1.3489408579999995,0.2043585509999999,0.1562321339999999,3.3248477080000005,1.9335150320000003,2.171635288,2.952140956,2.939378265,2.034312962,0.778586496,1.6006569739999998,0.2069699359999999,5.522246672999999
Cyprus,2006,7.6,1.8276361352987989,2.633887493730757,2.223295602223962,3.554783967314807,CYP,26729.32421875,0.5885996059294824,1.7136325884431765,2.9131522429347525,1.8043745705061365,2.726867755151914,8.89053320691434,0.839,4.352043162457692,4.302544906528373,0.4216354154895838,2.1546676699043315,,8.692989196337964,1.4048234531709012,,,,2.2577841180925207,0.2051894120616805,2.270947825784265,1.3052180739541588,0.2123316690007132,0.1562201616199307,3.4364660015145705,1.9015124955422635,2.468614625831827,2.966190099251862,2.9970807317273054,2.0334610085167104,0.4555139743035348,1.5974438896669043,0.2148820469553131,5.042704630269443
Czechia,2022,7.97,1.948199273440326,2.269883535615502,2.2224237175272674,3.4219148844691487,CZE,27226.6156386023,0.6128422848653529,2.065963752326304,2.607877239412106,2.024026629406933,2.5440370579403706,8.276427030264271,0.895,5.561993343953266,6.602217283522172,0.0635092839684261,2.839222945058896,0.2537848525378485,4.193162999431629,1.9605526937721935,2.9039133332058,6.689657870229912,3.1511342390113426,2.4162328616623285,0.0446622012799553,2.460896107942294,1.4641240179745734,0.3374603833746038,0.2049536112162028,2.75365198753652,1.6306260346395935,2.1141118744744523,2.6677850108445167,2.596165886794992,1.8569604194029372,0.2315250398152503,1.949998401166651,0.0859915500265821,5.525282102752821
Czechia,2022,7.97,1.948199273440326,2.269883535615502,2.2224237175272674,3.4219148844691487,CZE,27226.6156386023,0.6128422848653529,2.065963752326304,2.607877239412106,2.024026629406933,2.5440370579403706,8.276427030264271,0.895,5.561993343953266,6.602217283522172,0.0635092839684261,2.839222945058896,0.2537848525378485,4.193162999431629,1.9605526937721935,2.9039133332058,6.689657870229912,3.1511342390113426,2.4162328616623285,0.0446622012799553,2.460896107942294,1.4641240179745734,0.3374603833746038,0.2049536112162028,2.75365198753652,1.6306260346395935,2.1141118744744523,2.6677850108445167,2.596165886794992,1.8569604194029372,0.2315250398152503,1.949998401166651,0.0859915500265821,5.525282102752821
Czechia,2022,7.97,1.948199273440326,2.269883535615502,2.2224237175272674,3.4219148844691487,CZE,27226.6156386023,0.6128422848653529,2.065963752326304,2.607877239412106,2.024026629406933,2.5440370579403706,8.276427030264271,0.895,5.561993343953266,6.602217283522172,0.0635092839684261,2.839222945058896,0.2537848525378485,4.193162999431629,1.9605526937721935,2.9039133332058,6.689657870229912,3.1511342390113426,2.4162328616623285,0.0446622012799553,2.460896107942294,1.4641240179745734,0.3374603833746038,0.2049536112162028,2.75365198753652,1.6306260346395935,2.1141118744744523,2.6677850108445167,2.596165886794992,1.8569604194029372,0.2315250398152503,1.949998401166651,0.0859915500265821,5.525282102752821
Germany,2018,8.68,1.9163939790575917,2.163830715532286,2.33127082341742,3.2563481675392674,DEU,47939.2782884504,1.6225730191627628,1.1066753926701571,3.3612565445026177,2.033376963350785,3.3704188481675392,9.582460732984291,0.946,4.194371727748691,5.968586387434555,0.0948952879581151,2.766361256544503,0.5942408376963351,4.928010471204188,1.630890052356021,3.4358638743455496,5.580497382198953,3.369764397905759,2.274869109947644,0.2159685863874345,1.724476439790576,1.9077225130890048,0.0392670157068062,0.0274869109947644,2.81151832460733,1.5412303664921465,2.056282722513089,2.3723821989528795,2.409685863874345,1.7918848167539267,0.3965968586387434,1.7977748691099475,0.1708115183246073,5.300392670157068
Germany,2018,8.68,1.9163939790575917,2.163830715532286,2.33127082341742,3.2563481675392674,DEU,47939.2782884504,1.6225730191627628,1.1066753926701571,3.3612565445026177,2.033376963350785,3.3704188481675392,9.582460732984291,0.946,4.194371727748691,5.968586387434555,0.0948952879581151,2.766361256544503,0.5942408376963351,4.928010471204188,1.630890052356021,3.4358638743455496,5.580497382198953,3.369764397905759,2.274869109947644,0.2159685863874345,1.724476439790576,1.9077225130890048,0.0392670157068062,0.0274869109947644,2.81151832460733,1.5412303664921465,2.056282722513089,2.3723821989528795,2.409685863874345,1.7918848167539267,0.3965968586387434,1.7977748691099475,0.1708115183246073,5.300392670157068
Germany,2018,8.68,1.9163939790575917,2.163830715532286,2.33127082341742,3.2563481675392674,DEU,47939.2782884504,1.6225730191627628,1.1066753926701571,3.3612565445026177,2.033376963350785,3.3704188481675392,9.582460732984291,0.946,4.194371727748691,5.968586387434555,0.0948952879581151,2.766361256544503,0.5942408376963351,4.928010471204188,1.630890052356021,3.4358638743455496,5.580497382198953,3.369764397905759,2.274869109947644,0.2159685863874345,1.724476439790576,1.9077225130890048,0.0392670157068062,0.0274869109947644,2.81151832460733,1.5412303664921465,2.056282722513089,2.3723821989528795,2.409685863874345,1.7918848167539267,0.3965968586387434,1.7977748691099475,0.1708115183246073,5.300392670157068
Algeria,2014,3.83,1.5289583333333334,2.725,2.170583333333334,2.859833333333333,DZA,6164.64469897525,-0.4139170334387232,3.245833333333333,2.165,1.5941666666666667,1.840833333333333,7.385,0.732,5.3225,4.065833333333333,0.6466666666666666,1.9125,1.0,9.5675,1.1616666666666666,1.2916666666666667,2.316666666666667,1.3133333333333332,2.615,0.0791666666666666,2.303333333333333,,0.28,0.1975,3.335833333333333,1.8158333333333332,2.2958333333333334,3.256666666666667,3.325,2.3208333333333333,0.595,1.3908333333333334,0.0366666666666666,4.093333333333334
Algeria,2014,3.83,1.5289583333333334,2.725,2.170583333333334,2.859833333333333,DZA,6164.64469897525,-0.4139170334387232,3.245833333333333,2.165,1.5941666666666667,1.840833333333333,7.385,0.732,5.3225,4.065833333333333,0.6466666666666666,1.9125,1.0,9.5675,1.1616666666666666,1.2916666666666667,2.316666666666667,1.3133333333333332,2.615,0.0791666666666666,2.303333333333333,,0.28,0.1975,3.335833333333333,1.8158333333333332,2.2958333333333334,3.256666666666667,3.325,2.3208333333333333,0.595,1.3908333333333334,0.0366666666666666,4.093333333333334
Algeria,2014,3.83,1.5289583333333334,2.725,2.170583333333334,2.859833333333333,DZA,6164.64469897525,-0.4139170334387232,3.245833333333333,2.165,1.5941666666666667,1.840833333333333,7.385,0.732,5.3225,4.065833333333333,0.6466666666666666,1.9125,1.0,9.5675,1.1616666666666666,1.2916666666666667,2.316666666666667,1.3133333333333332,2.615,0.0791666666666666,2.303333333333333,,0.28,0.1975,3.335833333333333,1.8158333333333332,2.2958333333333334,3.256666666666667,3.325,2.3208333333333333,0.595,1.3908333333333334,0.0366666666666666,4.093333333333334
Ecuador,2013,5.87,1.341098169717138,2.7267054908485857,2.234835879594615,3.217720465890183,ECU,6141.98318144215,-0.4150217697599686,1.6697171381031617,3.031613976705491,2.004991680532446,2.91514143094842,7.944259567387687,0.755,7.146422628951747,3.399334442595674,0.4900166389351081,1.757071547420965,0.9725457570715474,9.296173044925125,1.29783693843594,2.796173044925125,2.6164725457570714,2.4051580698835275,2.504991680532446,0.0940099833610648,2.262895174708819,1.464226289517471,0.346089850249584,0.3452579034941764,3.285357737104825,1.9276206322795344,2.558236272878536,3.0632279534109816,2.861064891846922,2.6647254575707158,0.4434276206322795,1.1697171381031617,0.1106489184692179,3.640599001663893
Ecuador,2013,5.87,1.341098169717138,2.7267054908485857,2.234835879594615,3.217720465890183,ECU,6141.98318144215,-0.4150217697599686,1.6697171381031617,3.031613976705491,2.004991680532446,2.91514143094842,7.944259567387687,0.755,7.146422628951747,3.399334442595674,0.4900166389351081,1.757071547420965,0.9725457570715474,9.296173044925125,1.29783693843594,2.796173044925125,2.6164725457570714,2.4051580698835275,2.504991680532446,0.0940099833610648,2.262895174708819,1.464226289517471,0.346089850249584,0.3452579034941764,3.285357737104825,1.9276206322795344,2.558236272878536,3.0632279534109816,2.861064891846922,2.6647254575707158,0.4434276206322795,1.1697171381031617,0.1106489184692179,3.640599001663893
Ecuador,2013,5.87,1.341098169717138,2.7267054908485857,2.234835879594615,3.217720465890183,ECU,6141.98318144215,-0.4150217697599686,1.6697171381031617,3.031613976705491,2.004991680532446,2.91514143094842,7.944259567387687,0.755,7.146422628951747,3.399334442595674,0.4900166389351081,1.757071547420965,0.9725457570715474,9.296173044925125,1.29783693843594,2.796173044925125,2.6164725457570714,2.4051580698835275,2.504991680532446,0.0940099833610648,2.262895174708819,1.464226289517471,0.346089850249584,0.3452579034941764,3.285357737104825,1.9276206322795344,2.558236272878536,3.0632279534109816,2.861064891846922,2.6647254575707158,0.4434276206322795,1.1697171381031617,0.1106489184692179,3.640599001663893
Egypt,2018,3.36,1.5095833333333333,2.3622222222222224,1.940378787878788,3.0671874999999997,EGY,2531.20007864537,-0.5910454290745962,2.5508333333333333,1.935,1.1508333333333334,1.7441666666666666,7.199166666666667,0.717,4.754166666666666,3.1041666666666665,0.8175,2.0275,,9.9575,1.2666666666666666,,1.4233333333333331,1.1866666666666668,2.500833333333333,0.0725,2.7825,1.0433333333333332,0.2,0.165,3.0975,1.9266666666666667,1.81,3.148333333333333,2.5308333333333333,1.66,0.6025,1.4391666666666667,0.12,3.8766666666666665
Egypt,2008,3.89,1.17314833920178,2.3206566033083873,2.0835617535437683,4.202563369527432,EGY,1941.89997269337,-0.6197734800627108,,1.5354658052737211,1.1755328449462017,1.360177345775795,7.751560954528736,0.656,5.516882965809804,3.615549577440526,0.8978735119228479,,,9.908186398554587,1.0743243939093965,,,,1.6820474990175427,0.0406444016542407,,1.03950342361014,,,2.9028216807378038,1.815107136009892,1.572584760504239,3.1724400681405576,2.7951081864130423,1.6658777880447904,0.569710468786239,1.5546911665360874,0.1359585786612731,2.432233142823521
Egypt,2018,3.36,1.5095833333333333,2.3622222222222224,1.940378787878788,3.0671874999999997,EGY,2531.20007864537,-0.5910454290745962,2.5508333333333333,1.935,1.1508333333333334,1.7441666666666666,7.199166666666667,0.717,4.754166666666666,3.1041666666666665,0.8175,2.0275,,9.9575,1.2666666666666666,,1.4233333333333331,1.1866666666666668,2.500833333333333,0.0725,2.7825,1.0433333333333332,0.2,0.165,3.0975,1.9266666666666667,1.81,3.148333333333333,2.5308333333333333,1.66,0.6025,1.4391666666666667,0.12,3.8766666666666665
Spain,2007,8.395,1.6423418132884868,2.2867691674615624,2.3046011728957727,3.6679461272979803,ESP,32591.3503065871,0.8743701032433919,1.5189043637441968,3.3290603266023773,1.8889774499667895,3.249661989710088,8.937048973606636,0.857,6.167888437041836,5.917854572471202,0.1124414245011324,2.841629392722311,,5.347107344834746,1.6207555922166528,,,,2.3234272787147705,0.1448974289967974,2.317820605817273,1.5077497012605288,0.0650608756021716,0.0680039078318679,2.8815669860790467,1.8013434911628576,2.0839060685352244,2.5757821924150117,2.6322326212461005,1.7457836453311328,0.6262815318110921,1.654390987936713,0.0996716209564754,4.189023112449666
Spain,2007,8.395,1.6423418132884868,2.2867691674615624,2.3046011728957727,3.6679461272979803,ESP,32591.3503065871,0.8743701032433919,1.5189043637441968,3.3290603266023773,1.8889774499667895,3.249661989710088,8.937048973606636,0.857,6.167888437041836,5.917854572471202,0.1124414245011324,2.841629392722311,,5.347107344834746,1.6207555922166528,,,,2.3234272787147705,0.1448974289967974,2.317820605817273,1.5077497012605288,0.0650608756021716,0.0680039078318679,2.8815669860790467,1.8013434911628576,2.0839060685352244,2.5757821924150117,2.6322326212461005,1.7457836453311328,0.6262815318110921,1.654390987936713,0.0996716209564754,4.189023112449666
Spain,2011,8.02,1.645134614615336,2.229331936711113,2.264893935477904,3.4127152889484678,ESP,31677.9003083652,0.8298399260739522,1.290694013036562,3.145587736096873,1.9340872695565536,3.0883541569405497,8.888844473792314,0.873,5.307079475514506,6.157774658239756,0.1061595637556066,2.9740814796833384,0.7560993654021714,5.088465450452445,1.6670851858250724,3.026108273870507,6.2405553582576605,2.803744078483612,2.2976530871343583,0.1132537623130905,2.451568350502677,1.580213446722006,0.0751042332309116,0.0484727609310461,2.767778772881865,1.8052426788256468,1.960627091740206,2.549544955516149,2.558738035258868,1.7340600860439437,0.6660906585990791,1.5731672002198749,0.0477916264380825,4.293488973204308
Estonia,2011,7.61,1.95629507712718,2.291406742286695,2.1680600450777177,3.3381272561015485,EST,17487.8047830922,0.1380806956599246,1.4424739830110145,2.732467026807646,2.0502105155204453,2.499094036549774,8.613997203603455,0.873,5.010647131531636,6.386836196899916,0.1875408334139671,2.3102802905743447,0.4988865303573763,4.321080966133886,1.7498782775630388,2.9912584300699367,6.591389369793061,3.333474534678321,2.141367994255374,0.0673819437110332,2.335848258043809,1.336922689200671,0.3747665709445119,0.2541302742071564,3.0173162227079247,1.6000018790606236,2.1213009777402263,2.4865883127566843,2.6784064343993355,1.8448266270553784,0.8748084946226427,1.7087063482739624,0.1106728892610057,5.13099257635111
Estonia,2011,7.61,1.95629507712718,2.291406742286695,2.1680600450777177,3.3381272561015485,EST,17487.8047830922,0.1380806956599246,1.4424739830110145,2.732467026807646,2.0502105155204453,2.499094036549774,8.613997203603455,0.873,5.010647131531636,6.386836196899916,0.1875408334139671,2.3102802905743447,0.4988865303573763,4.321080966133886,1.7498782775630388,2.9912584300699367,6.591389369793061,3.333474534678321,2.141367994255374,0.0673819437110332,2.335848258043809,1.336922689200671,0.3747665709445119,0.2541302742071564,3.0173162227079247,1.6000018790606236,2.1213009777402263,2.4865883127566843,2.6784064343993355,1.8448266270553784,0.8748084946226427,1.7087063482739624,0.1106728892610057,5.13099257635111
Estonia,2011,7.61,1.95629507712718,2.291406742286695,2.1680600450777177,3.3381272561015485,EST,17487.8047830922,0.1380806956599246,1.4424739830110145,2.732467026807646,2.0502105155204453,2.499094036549774,8.613997203603455,0.873,5.010647131531636,6.386836196899916,0.1875408334139671,2.3102802905743447,0.4988865303573763,4.321080966133886,1.7498782775630388,2.9912584300699367,6.591389369793061,3.333474534678321,2.141367994255374,0.0673819437110332,2.335848258043809,1.336922689200671,0.3747665709445119,0.2541302742071564,3.0173162227079247,1.6000018790606236,2.1213009777402263,2.4865883127566843,2.6784064343993355,1.8448266270553784,0.8748084946226427,1.7087063482739624,0.1106728892610057,5.13099257635111
Ethiopia,2007,4.619999999999999,1.5335,2.3796666666666666,2.4026666666666667,3.144666666666667,ETH,240.347971955032,-0.702723189629064,1.5693333333333332,3.0986666666666665,2.025333333333333,3.061333333333333,9.050666666666666,0.376,3.5766666666666667,2.279333333333333,0.4133333333333333,2.1906666666666665,,9.218666666666667,1.1893333333333334,,,,2.4273333333333333,0.412,2.8593333333333333,1.612,0.1473333333333333,0.166,2.9186666666666667,1.7566666666666666,1.878,2.8726666666666665,2.6486666666666667,2.203333333333333,0.5446666666666666,1.132,0.3113333333333333,4.146
Ethiopia,2020,3.38,1.0518292682926829,2.39349593495935,2.2150036954915007,2.618130081300813,ETH,918.652594077418,-0.6696562181946605,1.721138211382114,2.794308943089431,1.5365853658536586,2.653658536585366,9.202439024390245,0.489,5.04959349593496,1.7634146341463417,0.6341463414634146,1.3821138211382114,0.9991869918699188,9.821138211382111,1.0699186991869918,2.397560975609756,1.6813008130081302,1.3829268292682926,2.0235772357723576,0.3056910569105691,2.509756097560976,1.2902439024390244,0.1617886178861788,0.1658536585365853,2.6642276422764226,1.880487804878049,1.902439024390244,3.0495934959349595,2.575609756097561,2.2886178861788617,0.6382113821138211,1.0975609756097562,0.2121951219512195,2.259349593495935
Ethiopia,2007,4.619999999999999,1.5335,2.3796666666666666,2.4026666666666667,3.144666666666667,ETH,240.347971955032,-0.702723189629064,1.5693333333333332,3.0986666666666665,2.025333333333333,3.061333333333333,9.050666666666666,0.376,3.5766666666666667,2.279333333333333,0.4133333333333333,2.1906666666666665,,9.218666666666667,1.1893333333333334,,,,2.4273333333333333,0.412,2.8593333333333333,1.612,0.1473333333333333,0.166,2.9186666666666667,1.7566666666666666,1.878,2.8726666666666665,2.6486666666666667,2.203333333333333,0.5446666666666666,1.132,0.3113333333333333,4.146
Finland,2005,9.25,1.409023467024115,1.955519777615078,2.2445942796432377,3.5583398487734144,FIN,39054.8504423825,1.1894621244179828,1.2684082549771123,3.0583170677442717,1.993163916112164,3.0356141449875422,9.205502831553716,0.904,5.740506227998062,5.722732686023375,0.1200874830966736,2.2923661067201477,,6.04297567183326,1.4313709169689677,,,,2.3843534369176536,0.2902255775533293,1.5841873425051791,1.598142448690416,0.1585974815029877,0.1140245735312449,2.540778535260694,1.4107856437307396,1.7869578312302463,2.234782469771251,2.145342670070737,1.6144715156267997,0.1465694925925166,1.7350905560701284,0.1556431469141666,3.598790672519649
Finland,2005,9.25,1.409023467024115,1.955519777615078,2.2445942796432377,3.5583398487734144,FIN,39054.8504423825,1.1894621244179828,1.2684082549771123,3.0583170677442717,1.993163916112164,3.0356141449875422,9.205502831553716,0.904,5.740506227998062,5.722732686023375,0.1200874830966736,2.2923661067201477,,6.04297567183326,1.4313709169689677,,,,2.3843534369176536,0.2902255775533293,1.5841873425051791,1.598142448690416,0.1585974815029877,0.1140245735312449,2.540778535260694,1.4107856437307396,1.7869578312302463,2.234782469771251,2.145342670070737,1.6144715156267997,0.1465694925925166,1.7350905560701284,0.1556431469141666,3.598790672519649
Finland,2005,9.25,1.409023467024115,1.955519777615078,2.2445942796432377,3.5583398487734144,FIN,39054.8504423825,1.1894621244179828,1.2684082549771123,3.0583170677442717,1.993163916112164,3.0356141449875422,9.205502831553716,0.904,5.740506227998062,5.722732686023375,0.1200874830966736,2.2923661067201477,,6.04297567183326,1.4313709169689677,,,,2.3843534369176536,0.2902255775533293,1.5841873425051791,1.598142448690416,0.1585974815029877,0.1140245735312449,2.540778535260694,1.4107856437307396,1.7869578312302463,2.234782469771251,2.145342670070737,1.6144715156267997,0.1465694925925166,1.7350905560701284,0.1556431469141666,3.598790672519649
France,2006,8.07,1.8798182524063218,1.9579859299426257,2.3232408884742126,3.1335916752598822,FRA,36470.2128399313,1.0634624850507628,1.2779239559894784,3.384307067622528,1.90018941488644,3.2056532282113617,8.648116986550269,0.873,,6.527944456239372,0.0873278907205746,2.6827298369421677,,4.674439965755325,1.6955162266419717,,,,2.236878440217932,0.2950790530125409,,1.6928718470031,0.36517093961658,0.2262179516318938,2.684675917874857,1.8113569986808185,1.8720122039001852,1.990639230703771,2.007901217837471,1.3813300106586517,0.6222174918636588,1.4019476791344996,0.1654119012566267,5.329695937370502
France,2006,8.07,1.8798182524063218,1.9579859299426257,2.3232408884742126,3.1335916752598822,FRA,36470.2128399313,1.0634624850507628,1.2779239559894784,3.384307067622528,1.90018941488644,3.2056532282113617,8.648116986550269,0.873,,6.527944456239372,0.0873278907205746,2.6827298369421677,,4.674439965755325,1.6955162266419717,,,,2.236878440217932,0.2950790530125409,,1.6928718470031,0.36517093961658,0.2262179516318938,2.684675917874857,1.8113569986808185,1.8720122039001852,1.990639230703771,2.007901217837471,1.3813300106586517,0.6222174918636588,1.4019476791344996,0.1654119012566267,5.329695937370502
France,2006,8.07,1.8798182524063218,1.9579859299426257,2.3232408884742126,3.1335916752598822,FRA,36470.2128399313,1.0634624850507628,1.2779239559894784,3.384307067622528,1.90018941488644,3.2056532282113617,8.648116986550269,0.873,,6.527944456239372,0.0873278907205746,2.6827298369421677,,4.674439965755325,1.6955162266419717,,,,2.236878440217932,0.2950790530125409,,1.6928718470031,0.36517093961658,0.2262179516318938,2.684675917874857,1.8113569986808185,1.8720122039001852,1.990639230703771,2.007901217837471,1.3813300106586517,0.6222174918636588,1.4019476791344996,0.1654119012566267,5.329695937370502
Great Britain,2005,8.08,1.8308223436092883,2.0290245500571715,2.25993241091122,3.1614342142076066,GBR,42104.7884375024,1.338144898015735,1.3172049381952966,3.0197027746529863,1.9182437255361369,2.9181015487801463,9.057210169261683,0.895,,5.847440172714931,0.1878674879396899,2.5432051867505368,,5.611057801952175,1.6176004216807,,,,2.0855477385172936,0.5196657962660728,,1.573805906868323,0.1416474793223795,0.0481940317118872,2.63059823078056,1.6961262061658506,2.03720386242198,2.16798123777868,2.1311654598986305,1.511072303297328,0.4347760539195938,1.945418019071833,0.383540774307739,4.559554527137988
Great Britain,2005,8.08,1.8308223436092883,2.0290245500571715,2.25993241091122,3.1614342142076066,GBR,42104.7884375024,1.338144898015735,1.3172049381952966,3.0197027746529863,1.9182437255361369,2.9181015487801463,9.057210169261683,0.895,,5.847440172714931,0.1878674879396899,2.5432051867505368,,5.611057801952175,1.6176004216807,,,,2.0855477385172936,0.5196657962660728,,1.573805906868323,0.1416474793223795,0.0481940317118872,2.63059823078056,1.6961262061658506,2.03720386242198,2.16798123777868,2.1311654598986305,1.511072303297328,0.4347760539195938,1.945418019071833,0.383540774307739,4.559554527137988
Great Britain,2022,8.28,1.8814132714650984,1.9388588766329515,2.4460440907822316,3.237634545603089,GBR,45564.1569448013,1.5067871803784942,,3.4284971259448933,2.0473420965973355,3.3426385355739554,9.07278395154682,0.94,3.980682688726439,6.4394700114274,0.0880123222433432,2.6422386556203987,0.4952271148744882,4.0680051911823245,1.898952521872369,3.405004549457205,6.083721270532204,3.27503113009472,2.10697482481233,0.4302890468136723,2.0610835210984546,1.907830704606681,0.0481433694211297,0.0148577314070501,2.54539310732677,1.5398749215836125,1.966536074920036,2.0201616362204318,2.034476653996706,1.5267108657501538,0.4827654966885126,2.0503413331788587,0.4454405984298691,4.547105657563153
Georgia,2014,5.82,1.8843594009983362,2.3614808652246255,2.023521403721071,3.020299500831947,GEO,4830.33486170249,-0.4789638926738666,1.1688851913477538,2.3519134775374377,1.637271214642263,2.237936772046589,8.035773710482529,0.793,5.251247920133111,4.265391014975042,0.6356073211314476,1.521630615640599,0.9933444259567388,9.165557404326124,1.0299500831946755,1.6630615640599002,3.5615640599001663,2.115640599001664,2.318635607321132,0.0049916805324459,2.6023294509151413,1.2520798668885191,0.3277870216306156,0.3211314475873544,3.054076539101497,1.9118136439267888,1.8768718801996676,2.5374376039933444,2.712978369384359,2.0757071547420964,0.913477537437604,1.4267886855241263,0.0099833610648918,5.187188019966722
Georgia,2009,4.605,1.7255,2.2741111111111114,2.121212121212121,3.758777777777778,GEO,2822.68939668797,-0.5768354876429878,1.1626666666666667,2.1226666666666665,1.688,2.078666666666667,9.224,0.756,5.950666666666667,4.293333333333333,0.6726666666666666,1.393333333333333,,9.205333333333334,1.0373333333333334,,,,2.497333333333333,0.006,2.858,1.2146666666666666,0.2386666666666666,0.2426666666666666,3.002,1.82,1.816,2.4386666666666668,2.6933333333333334,1.8746666666666667,0.8946666666666667,1.3326666666666669,0.0086666666666666,4.666
Georgia,2014,5.82,1.8843594009983362,2.3614808652246255,2.023521403721071,3.020299500831947,GEO,4830.33486170249,-0.4789638926738666,1.1688851913477538,2.3519134775374377,1.637271214642263,2.237936772046589,8.035773710482529,0.793,5.251247920133111,4.265391014975042,0.6356073211314476,1.521630615640599,0.9933444259567388,9.165557404326124,1.0299500831946755,1.6630615640599002,3.5615640599001663,2.115640599001664,2.318635607321132,0.0049916805324459,2.6023294509151413,1.2520798668885191,0.3277870216306156,0.3211314475873544,3.054076539101497,1.9118136439267888,1.8768718801996676,2.5374376039933444,2.712978369384359,2.0757071547420964,0.913477537437604,1.4267886855241263,0.0099833610648918,5.187188019966722
Ghana,2012,6.02,1.2803383757469287,2.594272953239887,1.8981798865421793,2.7886889002981534,GHA,1536.61963499859,-0.639530670139857,2.113486781061722,2.0927011295171405,1.5732995385433803,1.7848427583476638,7.848483255186748,0.583,5.961646831042546,2.294828871348864,0.7062026017245859,1.4678774232658265,0.9967439781766896,9.66571380410981,1.0326383132708985,2.546308810975987,1.5688086872610758,1.646119681805248,1.9479036508270344,0.1355760784847397,1.789448045922975,1.193579814675063,0.2021548044685825,0.1985028949289257,3.203456903910628,1.949690558077965,2.4394392312355406,2.9761346203807943,2.640733443851988,2.356182961982408,0.8548646249582463,1.0676627778946195,0.1869533347354356,3.011872765399413
